Lambeth Invoices Over Specified Nett Amount,,,,,
,,,,,
Report Date:† 02/07/2012† 16:59:18,,,,,
,,,,,
Parameters: ,,,,,
Invoice Approval Date From:† 01-JUN-2012,,,,,
Invoice Approval Date To:††††† 30-JUN-2012,,,,,
Invoice Threshold Nett Amt:†† 500,,,,,
,,,,,
Body,Department,Supplier Name,Invoice Creation Date,Invoice Nett Amount,Subj Description
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2128.80,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2364.77,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,3232.28,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2128.80,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2364.77,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2101.76,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2770.46,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2101.76,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,2101.76,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,4108.16,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,L'Arche Lambeth Community,25/06/2012,4490.57,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,3063.00,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2690.74,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,7460.30,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2527.12,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2721.90,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,1813.85,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2488.29,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2581.72,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,1909.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2526.43,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,3037.29,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2031.18,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,1842.22,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2060.57,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2060.57,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2060.57,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2571.43,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,2060.57,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,4222.17,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012961.6,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Laurels Care Centre Ltd,25/06/2012,3502.97,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Children and Young People's Service,Learning Logic Software,29/05/2012,2720.00,SUBSCRIPTIONS
Lambeth,Children and Young People's Service,Learning Plus UK,14/06/2012,6087.78,SUBSCRIPTIONS
Lambeth,Adults' and Community Services,Lee Valley Regional Park,08/06/2012,311564.52,LICENSES & LEVIES
Lambeth,Adults' and Community Services,Leigham Lodge Limited,11/06/2012,4286.15,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Children and Young People's Service,Lengard Ltd,25/05/2012,291000.00,BUILDING CONTRACT CERTS/INVS
Lambeth,"Housing, Regeneration and Environment",Lengard Ltd,20/06/2012,20250.00,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,Adults' and Community Services,Leonard Cheshire Chipstead Lake,01/06/2012,3691.80,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Leonard Cheshire Chipstead Lake,01/06/2012,3691.80,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Leonard Cheshire Chipstead Lake,01/06/2012,5179.28,DAY CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Leonard Cheshire Chipstead Lake,01/06/2012,5179.28,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Leonard Cheshire Chipstead Lake,01/06/2012,3691.80,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Leonard Cheshire Chipstead Lake,25/06/2012,2963.15,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Leonard Cheshire Chipstead Lake,25/06/2012,5385.73,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Leonard Cheshire Disability,25/06/2012,4919.02,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Leonard Cheshire Disability,25/06/2012,4919.01,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Leonard Cheshire Disability,25/06/2012,3479.10,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Office of the Chief Executive/Finance and Resources,Levenes Solicitors,19/06/2012,13245.00,INSURANCE FUND PROVISION - GF
Lambeth,Adults' and Community Services,Leys Park Care Centre,25/06/2012,1954.71,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,LEYTON HOUSE COMMUNITY CARE LTD,25/06/2012,3857.14,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Office of the Chief Executive/Finance and Resources,LGG Ltd,06/06/2012516,TRAINING - GENERAL
Lambeth,"Housing, Regeneration and Environment",Liberty Printers Ltd,15/05/2012,5553.48,PRINTING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Liberty Printers Ltd,15/05/2012,8150.40,PRINTING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Liberty Printers Ltd,18/06/2012612.5,PRINTING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Libra Construction Services Ltd t/a Libra Building,20/06/2012960,GARAGE REPAIRS
Lambeth,Adults' and Community Services,Life Style Care Plc,13/06/2012,2100.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Life Style Care Plc,13/06/2012,2170.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Life Style Care Plc,13/06/2012,2170.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Life Style Care Plc,13/06/2012,2030.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Life Style Care Plc,13/06/2012,2170.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Life Style Care Plc,25/06/2012,2034.43,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Life Style Care Plc,25/06/2012,2034.43,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Limetree Healthcare Ltd,25/06/2012,236712.69,NURSING CARE PRIVATE BLOCK
Lambeth,"Housing, Regeneration and Environment",Linbrook Services Ltd,29/05/2012,4861.54,HIRED & CONTRACTED SERVICES - GENERAL
Lambeth,"Housing, Regeneration and Environment",Linbrook Services Ltd,31/05/2012735.91,HIRED & CONTRACTED SERVICES - GENERAL
Lambeth,Children and Young People's Service,Link Fostering Agency,11/06/2012,1371.59,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,12/06/2012633.03,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,14/06/2012,3270.72,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,27/06/2012,4472.40,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,31/05/2012,4621.48,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,31/05/2012,3270.72,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,31/05/2012,1688.11,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,31/05/2012,1688.11,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Link Fostering Agency,31/05/2012,1477.10,PRIVATE RESIDENTIAL CARE - RESPITE
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1328.22,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1088.40,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1478.05,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1478.05,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1478.05,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1335.85,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1251.38,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1502.70,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1355.35,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1090.07,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Little Sisters Of The Poor,25/06/2012,1196.48,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Children and Young People's Service,Littleton Chambers Fees Account,12/06/2012,3770.83,LEGAL FEES
Lambeth,Children and Young People's Service,Littleton Chambers Fees Account,15/06/2012,10000.00,LEGAL FEES
Lambeth,Children and Young People's Service,Living Accomodation Ltd,08/06/2012600,SUPPORTED HOUSING - PRIVATE
Lambeth,Children and Young People's Service,Living Accomodation Ltd,16/05/2012,1020.00,SUPPORTED HOUSING - PRIVATE
Lambeth,"Housing, Regeneration and Environment",Living Accomodation Ltd,25/06/2012,1488.00,RENT - B&B - SHARED
Lambeth,Children and Young People's Service,Livity Ltd,21/06/2012,4667.00,GRANTS
Lambeth,"Housing, Regeneration and Environment",Liz Michael Community Consultancy Ltd,27/06/2012,1456.00,CONSULTANCY
Lambeth,Adults' and Community Services,Lloyd Park Nursing Home,25/06/2012,1417.71,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Office of the Chief Executive/Finance and Resources,London Letterbox Marketing,31/05/2012,5785.00,PUBLICITY
Lambeth,Office of the Chief Executive/Finance and Resources,London Mutual Credit Union,13/06/2012,19847.03,OTHER EMPLOYEE DEDS DEDS FROM PAYROLLS
Lambeth,Adults' and Community Services,London South Bank University,13/06/2012,2178.00,HIRED & CONTRACTED SERVICES - GENERAL
Lambeth,Adults' and Community Services,London South Bank University,13/06/2012,3000.00,SUBSCRIPTIONS
Lambeth,Adults' and Community Services,London South Bank University,13/06/2012520,SUBSCRIPTIONS
Lambeth,"Housing, Regeneration and Environment",London Weekly Newspapers Ltd,20/06/2012816,STATUTORY NOTICES
Lambeth,Adults' and Community Services,Look Ahead Housing & Care Ltd,08/06/2012,35155.08,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Look Ahead Housing & Care Ltd,08/06/2012,32678.12,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Look Ahead Housing & Care Ltd,08/06/2012,19444.64,FLOATING SUPPORT SERVICES
Lambeth,Adults' and Community Services,Look Ahead Housing & Care Ltd,08/06/2012,11792.24,ACCOMMODATION BASED SERVICES
Lambeth,Office of the Chief Executive/Finance and Resources,Loomis UK Ltd,27/06/2012,2252.30,HIRED & CONTRACTED SERVICES - GENERAL
Lambeth,Adults' and Community Services,Lorensbergs Limited,25/06/2012,3187.50,SOFTWARE PURCHASE
Lambeth,Adults' and Community Services,Lorraine Whyte,20/06/2012,2193.50,SPORTS COACHES
Lambeth,Adults' and Community Services,Lorraine Whyte,26/06/2012,1575.50,SPORTS COACHES
Lambeth,"Housing, Regeneration and Environment",Loughborough Emb Ltd,22/06/2012,550089.43,TMO MGT ALLOWANCE
Lambeth,Children and Young People's Service,L'Ouverture Trust Limited,18/06/2012,3500.00,GRANTS
Lambeth,Children and Young People's Service,L'Ouverture Trust Limited,18/06/2012,3500.00,GRANTS
Lambeth,Children and Young People's Service,Mace Ltd,08/05/2012,2493.77,BUILDING CONTRACT CERTS/INVS
Lambeth,Children and Young People's Service,Mace Ltd,13/06/2012,9410.18,CONSULTANT ARCHITECT-FEES
Lambeth,Children and Young People's Service,Mace Ltd,13/06/2012,2493.77,BUILDING CONTRACT CERTS/INVS
Lambeth,Children and Young People's Service,Mace Ltd,13/06/2012,2700.00,CONSULTANT ARCHITECT-FEES
Lambeth,Adults' and Community Services,Macintyre Care,11/06/2012,2000.19,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Macintyre Care,11/06/2012,4670.96,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Macintyre Care,11/06/2012,4028.36,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Children and Young People's Service,Maggie McNeill Education Ltd,22/06/2012,2500.00,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Maggie McNeill Education Ltd,22/06/2012,2250.00,AGENCY STAFF - OFFICERS
Lambeth,Adults' and Community Services,Manon House,25/06/2012,5571.43,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Manon House,25/06/2012,3857.14,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Children and Young People's Service,MAS Systems Ltd,31/05/2012582,BUILDING MAINTENANCE
Lambeth,Office of the Chief Executive/Finance and Resources,Masters Legal Costs Services,06/06/2012846.23,COST DRAFTSMAN - HOUSING POSSESSIONS
Lambeth,Office of the Chief Executive/Finance and Resources,Masters Legal Costs Services,06/06/2012560.77,COST DRAFTSMAN - HOUSING DISREPAIR
Lambeth,Office of the Chief Executive/Finance and Resources,Matrix SCM Ltd,01/06/2012,362164.95,AGENCY STAFF - OFFICERS
Lambeth,Office of the Chief Executive/Finance and Resources,Matrix SCM Ltd,11/06/2012,308732.45,AGENCY STAFF - OFFICERS
Lambeth,Office of the Chief Executive/Finance and Resources,Matrix SCM Ltd,18/06/2012,291112.62,AGENCY STAFF - OFFICERS
Lambeth,Office of the Chief Executive/Finance and Resources,Matrix SCM Ltd,22/06/2012,318049.26,AGENCY STAFF - OFFICERS
Lambeth,Office of the Chief Executive/Finance and Resources,Matrix SCM Ltd,30/05/2012,353866.29,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,May Gurney Limited,12/06/2012,667411.43,BUILDING CONTRACT CERTS/INVS
Lambeth,Children and Young People's Service,May Gurney Limited,12/06/2012,651322.96,BUILDING CONTRACT CERTS/INVS
Lambeth,Children and Young People's Service,Mcrae Residential Care Services,22/06/2012,4268.00,PRIVATE RESIDENTIAL HOMES
Lambeth,Adults' and Community Services,Md Homes,25/06/2012,5250.00,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Md Homes,25/06/2012,3857.14,RNCC CONTRIBUTION - PAID DIRECTLY TO PROVIDER
Lambeth,Adults' and Community Services,Meadbank Nursing Centre,25/06/2012,1154.95,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Meadbank Nursing Centre,25/06/2012521.3,NURSING CARE PRIVATE SPOT
Lambeth,Children and Young People's Service,Meadowside Building Development Ltd,25/05/2012,3251.57,BUILDING CONTRACT CERTS/INVS
Lambeth,Children and Young People's Service,Meadowside Building Development Ltd,25/05/2012,1544.40,BUILDING CONTRACT CERTS/INVS
Lambeth,Adults' and Community Services,Mears,18/06/2012,1855.46,DOMICILIARY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Mears,18/06/2012,2349.88,DOMICILIARY CARE PRIVATE SPOT
Lambeth,"Housing, Regeneration and Environment",Mears Limited,06/06/2012,435201.24,REPAIRS - FINISHING
Lambeth,"Housing, Regeneration and Environment",Mears Limited,07/06/2012,77485.70,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Mears Limited,07/06/2012,43886.69,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",Mears Limited,15/06/2012,79368.09,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Mears Limited,19/06/2012,23422.74,GROUNDS MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Mears Limited,19/06/2012,233261.26,CLEANING - ESTATES
Lambeth,"Housing, Regeneration and Environment",Mears Limited,19/06/2012,5162.06,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Mears Limited,25/06/2012,183456.03,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,Adults' and Community Services,Medequip Assistive Technology Ltd,13/06/2012,95775.80,MISCELLANEOUS AIDS
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1909.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1909.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1268.87,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1909.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1398.43,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1395.56,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1909.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1402.38,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Medicrest Limited t/a Acorn Care Homes,25/06/2012,1246.89,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Office of the Chief Executive/Finance and Resources,Meltwater UK Ltd,25/06/2012,9954.00,SUBSCRIPTIONS
Lambeth,Adults' and Community Services,Mental Health Care Uk Ltd,11/06/2012,6363.06,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Mental Health Care Uk Ltd,11/06/2012,8519.15,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Mental Health Care Uk Ltd,13/06/2012,6175.37,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Mental Health Care Uk Ltd,13/06/2012,8261.91,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Children and Young People's Service,Mentivation Services,15/06/2012,3810.40,GRANTS
Lambeth,Children and Young People's Service,Mentivation Services,19/06/2012,1958.00,GRANTS
Lambeth,Adults' and Community Services,Methodist Homes,25/06/2012,1376.14,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012895.96,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012,2368.00,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012,1280.04,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012,3455.88,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012767.92,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012,2240.00,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012,1600.04,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Metropolitan Support Trust,08/06/2012,2687.96,ACCOMMODATION BASED SERVICES
